ID,TrackID,BBox,ClassID,Frame
1191,2,"[74.0, 26.0, 120.0, 72.0]",['Player_A'],108
1192,3,"[21.0, 212.0, 67.0, 259.0]",['Player_A'],108
1193,4,"[61.0, 205.0, 87.0, 231.0]",['Basketball'],108
1194,5,"[285.0, 102.0, 329.0, 148.0]",['Player_B'],108
1195,6,"[114.0, 396.0, 160.0, 441.0]",['Player_A'],108
1196,7,"[191.0, 195.0, 236.0, 239.0]",['Player_B'],108
1197,8,"[145.0, 329.0, 191.0, 374.0]",['Player_A'],108
1198,9,"[58.0, 83.0, 105.0, 129.0]",['Player_B'],108
1199,10,"[96.0, 144.0, 141.0, 190.0]",['Player_A'],108
1200,0,"[317.0, 1.0, 364.0, 45.0]",['Player_B'],109
1201,1,"[254.0, 25.0, 300.0, 70.0]",['Player_B'],109
1202,2,"[73.0, 26.0, 118.0, 72.0]",['Player_A'],109
1203,3,"[20.0, 212.0, 67.0, 258.0]",['Player_A'],109
1204,4,"[63.0, 199.0, 89.0, 223.0]",['Basketball'],109
1205,5,"[285.0, 102.0, 331.0, 148.0]",['Player_B'],109
1206,6,"[115.0, 395.0, 161.0, 440.0]",['Player_A'],109
1207,7,"[191.0, 195.0, 236.0, 239.0]",['Player_B'],109
1208,8,"[145.0, 328.0, 190.0, 373.0]",['Player_A'],109
1209,9,"[59.0, 83.0, 106.0, 129.0]",['Player_B'],109
1210,10,"[94.0, 144.0, 140.0, 189.0]",['Player_A'],109
1211,0,"[317.0, 1.0, 364.0, 45.0]",['Player_B'],110
1212,1,"[255.0, 24.0, 300.0, 70.0]",['Player_B'],110
1213,2,"[72.0, 26.0, 118.0, 72.0]",['Player_A'],110
1214,3,"[21.0, 210.0, 68.0, 257.0]",['Player_A'],110
1215,4,"[67.0, 193.0, 93.0, 219.0]",['Basketball'],110
1216,5,"[287.0, 104.0, 332.0, 148.0]",['Player_B'],110
1217,6,"[116.0, 394.0, 162.0, 439.0]",['Player_A'],110
1218,7,"[191.0, 195.0, 236.0, 239.0]",['Player_B'],110
1219,8,"[144.0, 328.0, 189.0, 372.0]",['Player_A'],110
1220,9,"[59.0, 83.0, 106.0, 129.0]",['Player_B'],110
1221,10,"[93.0, 144.0, 139.0, 189.0]",['Player_A'],110
1222,0,"[317.0, 0.0, 364.0, 44.0]",['Player_B'],111
1223,1,"[255.0, 23.0, 300.0, 68.0]",['Player_B'],111
1224,2,"[72.0, 26.0, 118.0, 71.0]",['Player_A'],111
1225,3,"[21.0, 208.0, 69.0, 255.0]",['Player_A'],111
1226,4,"[68.0, 186.0, 95.0, 213.0]",['Basketball'],111
1227,5,"[287.0, 104.0, 332.0, 148.0]",['Player_B'],111
1228,6,"[117.0, 392.0, 163.0, 438.0]",['Player_A'],111
1229,7,"[190.0, 194.0, 234.0, 238.0]",['Player_B'],111
1230,8,"[143.0, 328.0, 188.0, 372.0]",['Player_A'],111
1231,9,"[61.0, 83.0, 106.0, 130.0]",['Player_B'],111
1232,10,"[92.0, 144.0, 138.0, 189.0]",['Player_A'],111
1233,0,"[317.0, 0.0, 364.0, 41.0]",['Player_B'],112
1234,1,"[257.0, 22.0, 302.0, 67.0]",['Player_B'],112
1235,2,"[71.0, 26.0, 117.0, 71.0]",['Player_A'],112
1236,3,"[23.0, 208.0, 69.0, 254.0]",['Player_A'],112
1237,4,"[71.0, 181.0, 96.0, 208.0]",['Basketball'],112
1238,5,"[288.0, 104.0, 333.0, 148.0]",['Player_B'],112
1239,6,"[119.0, 391.0, 164.0, 437.0]",['Player_A'],112
1240,7,"[190.0, 194.0, 234.0, 238.0]",['Player_B'],112
1241,8,"[141.0, 327.0, 187.0, 371.0]",['Player_A'],112
1242,9,"[61.0, 83.0, 106.0, 129.0]",['Player_B'],112
1243,10,"[91.0, 142.0, 137.0, 187.0]",['Player_A'],112
1244,0,"[317.0, 0.0, 363.0, 43.0]",['Player_B'],113
1245,1,"[257.0, 22.0, 302.0, 66.0]",['Player_B'],113
1246,2,"[71.0, 26.0, 117.0, 71.0]",['Player_A'],113
1247,3,"[23.0, 207.0, 69.0, 253.0]",['Player_A'],113
1248,4,"[73.0, 174.0, 98.0, 199.0]",['Basketball'],113
1249,5,"[289.0, 103.0, 334.0, 148.0]",['Player_B'],113
1250,6,"[118.0, 390.0, 164.0, 435.0]",['Player_A'],113
1251,7,"[190.0, 194.0, 234.0, 238.0]",['Player_B'],113
1252,8,"[140.0, 326.0, 186.0, 371.0]",['Player_A'],113
1253,9,"[61.0, 83.0, 106.0, 129.0]",['Player_B'],113
1254,10,"[90.0, 142.0, 135.0, 187.0]",['Player_A'],113
1255,0,"[316.0, 1.0, 363.0, 45.0]",['Player_B'],114
1256,1,"[256.0, 19.0, 302.0, 65.0]",['Player_B'],114
1257,2,"[69.0, 25.0, 116.0, 70.0]",['Player_A'],114
1258,3,"[24.0, 206.0, 70.0, 252.0]",['Player_A'],114
1259,4,"[75.0, 168.0, 100.0, 194.0]",['Basketball'],114
1260,5,"[289.0, 103.0, 334.0, 148.0]",['Player_B'],114
1261,6,"[119.0, 389.0, 164.0, 434.0]",['Player_A'],114
1262,7,"[190.0, 194.0, 234.0, 238.0]",['Player_B'],114
1263,8,"[139.0, 325.0, 185.0, 370.0]",['Player_A'],114
1264,9,"[63.0, 84.0, 108.0, 130.0]",['Player_B'],114
1265,10,"[90.0, 143.0, 134.0, 188.0]",['Player_A'],114
1266,0,"[316.0, 1.0, 363.0, 45.0]",['Player_B'],115
1267,1,"[258.0, 18.0, 303.0, 64.0]",['Player_B'],115
1268,2,"[68.0, 25.0, 115.0, 70.0]",['Player_A'],115
1269,3,"[24.0, 205.0, 70.0, 251.0]",['Player_A'],115
1270,4,"[77.0, 162.0, 101.0, 187.0]",['Basketball'],115
1271,5,"[289.0, 103.0, 334.0, 148.0]",['Player_B'],115
1272,6,"[120.0, 389.0, 166.0, 433.0]",['Player_A'],115
1273,7,"[188.0, 194.0, 234.0, 238.0]",['Player_B'],115
1274,8,"[138.0, 324.0, 184.0, 369.0]",['Player_A'],115
1275,9,"[63.0, 84.0, 108.0, 130.0]",['Player_B'],115
1276,10,"[88.0, 141.0, 133.0, 186.0]",['Player_A'],115
1277,0,"[316.0, 2.0, 363.0, 46.0]",['Player_B'],116
1278,1,"[257.0, 17.0, 303.0, 63.0]",['Player_B'],116
1279,2,"[68.0, 25.0, 115.0, 70.0]",['Player_A'],116
1280,3,"[25.0, 204.0, 71.0, 251.0]",['Player_A'],116
1281,4,"[79.0, 156.0, 103.0, 181.0]",['Basketball'],116
1282,5,"[291.0, 103.0, 336.0, 148.0]",['Player_B'],116
1283,6,"[121.0, 388.0, 167.0, 433.0]",['Player_A'],116
1284,7,"[188.0, 194.0, 234.0, 238.0]",['Player_B'],116
1285,8,"[137.0, 323.0, 182.0, 369.0]",['Player_A'],116
1286,9,"[63.0, 84.0, 108.0, 130.0]",['Player_B'],116
1287,10,"[81.0, 141.0, 132.0, 186.0]",['Player_A'],116
1288,0,"[316.0, 2.0, 363.0, 47.0]",['Player_B'],117
1289,1,"[257.0, 14.0, 304.0, 62.0]",['Player_B'],117
1290,2,"[67.0, 25.0, 114.0, 70.0]",['Player_A'],117
1291,3,"[25.0, 203.0, 71.0, 250.0]",['Player_A'],117
1292,4,"[81.0, 149.0, 104.0, 172.0]",['Basketball'],117
1293,5,"[291.0, 104.0, 337.0, 150.0]",['Player_B'],117
1294,6,"[122.0, 388.0, 167.0, 433.0]",['Player_A'],117
1295,7,"[188.0, 194.0, 234.0, 238.0]",['Player_B'],117
1296,8,"[137.0, 322.0, 182.0, 367.0]",['Player_A'],117
1297,9,"[63.0, 84.0, 109.0, 131.0]",['Player_B'],117
1298,10,"[80.0, 141.0, 132.0, 186.0]",['Player_A'],117
1299,0,"[316.0, 3.0, 363.0, 49.0]",['Player_B'],118
1300,1,"[258.0, 14.0, 305.0, 60.0]",['Player_B'],118
1301,2,"[67.0, 24.0, 114.0, 69.0]",['Player_A'],118
1302,3,"[26.0, 203.0, 72.0, 249.0]",['Player_A'],118
1303,4,"[83.0, 142.0, 106.0, 165.0]",['Basketball'],118
1304,5,"[293.0, 104.0, 338.0, 150.0]",['Player_B'],118
1305,6,"[123.0, 385.0, 169.0, 432.0]",['Player_A'],118
1306,7,"[188.0, 194.0, 234.0, 238.0]",['Player_B'],118
1307,8,"[135.0, 321.0, 181.0, 366.0]",['Player_A'],118
1308,9,"[63.0, 84.0, 109.0, 130.0]",['Player_B'],118
1309,10,"[82.0, 140.0, 130.0, 185.0]",['Player_A'],118
1310,0,"[315.0, 5.0, 361.0, 51.0]",['Player_B'],119
1311,1,"[258.0, 13.0, 305.0, 59.0]",['Player_B'],119
1312,2,"[67.0, 23.0, 113.0, 69.0]",['Player_A'],119
1313,3,"[26.0, 202.0, 72.0, 248.0]",['Player_A'],119
1314,4,"[83.0, 136.0, 108.0, 159.0]",['Basketball'],119
1315,5,"[293.0, 104.0, 338.0, 150.0]",['Player_B'],119
1316,6,"[124.0, 384.0, 170.0, 431.0]",['Player_A'],119
1317,7,"[188.0, 195.0, 232.0, 238.0]",['Player_B'],119
1318,8,"[134.0, 321.0, 180.0, 366.0]",['Player_A'],119
1319,9,"[64.0, 84.0, 110.0, 131.0]",['Player_B'],119
1320,10,"[82.0, 138.0, 129.0, 185.0]",['Player_A'],119
1321,0,"[315.0, 6.0, 361.0, 52.0]",['Player_B'],120
1322,1,"[259.0, 12.0, 305.0, 59.0]",['Player_B'],120
1323,2,"[66.0, 24.0, 112.0, 69.0]",['Player_A'],120
1324,3,"[27.0, 201.0, 73.0, 247.0]",['Player_A'],120
1325,4,"[86.0, 130.0, 110.0, 152.0]",['Basketball'],120
1326,5,"[294.0, 104.0, 339.0, 150.0]",['Player_B'],120
1327,6,"[125.0, 382.0, 171.0, 428.0]",['Player_A'],120
1328,7,"[188.0, 196.0, 232.0, 240.0]",['Player_B'],120
1329,8,"[133.0, 320.0, 179.0, 365.0]",['Player_A'],120
1330,9,"[64.0, 84.0, 110.0, 130.0]",['Player_B'],120
1331,10,"[83.0, 136.0, 129.0, 184.0]",['Player_A'],120
1332,0,"[315.0, 7.0, 362.0, 53.0]",['Player_B'],121
1333,1,"[259.0, 11.0, 305.0, 58.0]",['Player_B'],121
1334,2,"[66.0, 22.0, 112.0, 69.0]",['Player_A'],121
1335,3,"[27.0, 200.0, 73.0, 246.0]",['Player_A'],121
1336,4,"[87.0, 123.0, 112.0, 145.0]",['Basketball'],121
1337,5,"[295.0, 104.0, 341.0, 150.0]",['Player_B'],121
1338,6,"[126.0, 381.0, 172.0, 427.0]",['Player_A'],121
1339,7,"[188.0, 196.0, 232.0, 240.0]",['Player_B'],121
1340,8,"[133.0, 318.0, 178.0, 364.0]",['Player_A'],121
1341,9,"[65.0, 84.0, 110.0, 131.0]",['Player_B'],121
1342,10,"[82.0, 141.0, 128.0, 185.0]",['Player_A'],121
1343,0,"[315.0, 8.0, 361.0, 54.0]",['Player_B'],122
1344,1,"[260.0, 11.0, 306.0, 57.0]",['Player_B'],122
1345,2,"[65.0, 22.0, 111.0, 69.0]",['Player_A'],122
1346,3,"[28.0, 200.0, 74.0, 246.0]",['Player_A'],122
1347,4,"[88.0, 116.0, 112.0, 141.0]",['Basketball'],122
1348,5,"[297.0, 105.0, 341.0, 150.0]",['Player_B'],122
1349,6,"[127.0, 380.0, 173.0, 426.0]",['Player_A'],122
1350,7,"[188.0, 196.0, 232.0, 240.0]",['Player_B'],122
1351,8,"[134.0, 317.0, 180.0, 362.0]",['Player_A'],122
1352,9,"[65.0, 84.0, 111.0, 129.0]",['Player_B'],122
1353,10,"[81.0, 139.0, 127.0, 185.0]",['Player_A'],122
1354,0,"[315.0, 10.0, 361.0, 56.0]",['Player_B'],123
1355,1,"[260.0, 10.0, 306.0, 56.0]",['Player_B'],123
1356,2,"[65.0, 22.0, 111.0, 69.0]",['Player_A'],123
1357,3,"[28.0, 199.0, 74.0, 245.0]",['Player_A'],123
1358,4,"[89.0, 110.0, 112.0, 134.0]",['Basketball'],123
1359,5,"[297.0, 105.0, 341.0, 150.0]",['Player_B'],123
1360,6,"[128.0, 378.0, 174.0, 425.0]",['Player_A'],123
1361,7,"[186.0, 195.0, 232.0, 239.0]",['Player_B'],123
1362,8,"[135.0, 315.0, 181.0, 360.0]",['Player_A'],123
1363,9,"[65.0, 84.0, 111.0, 132.0]",['Player_B'],123
1364,10,"[80.0, 139.0, 126.0, 184.0]",['Player_A'],123
1365,0,"[314.0, 10.0, 360.0, 57.0]",['Player_B'],124
1366,1,"[261.0, 9.0, 306.0, 55.0]",['Player_B'],124
1367,2,"[64.0, 21.0, 110.0, 67.0]",['Player_A'],124
1368,3,"[28.0, 196.0, 75.0, 243.0]",['Player_A'],124
1369,4,"[90.0, 102.0, 114.0, 128.0]",['Basketball'],124
1370,5,"[297.0, 105.0, 343.0, 150.0]",['Player_B'],124
1371,6,"[129.0, 378.0, 176.0, 424.0]",['Player_A'],124
1372,7,"[186.0, 195.0, 232.0, 239.0]",['Player_B'],124
1373,8,"[137.0, 315.0, 181.0, 359.0]",['Player_A'],124
1374,9,"[66.0, 85.0, 113.0, 131.0]",['Player_B'],124
1375,10,"[79.0, 138.0, 125.0, 184.0]",['Player_A'],124
1376,0,"[315.0, 12.0, 360.0, 58.0]",['Player_B'],125
1377,1,"[261.0, 8.0, 306.0, 54.0]",['Player_B'],125
1378,2,"[63.0, 21.0, 109.0, 67.0]",['Player_A'],125
1379,3,"[29.0, 196.0, 75.0, 243.0]",['Player_A'],125
1380,4,"[90.0, 98.0, 114.0, 123.0]",['Basketball'],125
1381,5,"[298.0, 106.0, 344.0, 151.0]",['Player_B'],125
1382,6,"[130.0, 377.0, 176.0, 422.0]",['Player_A'],125
1383,7,"[186.0, 195.0, 232.0, 239.0]",['Player_B'],125
1384,8,"[137.0, 313.0, 183.0, 359.0]",['Player_A'],125
1385,9,"[66.0, 85.0, 113.0, 132.0]",['Player_B'],125
1386,10,"[78.0, 139.0, 123.0, 184.0]",['Player_A'],125
1387,0,"[314.0, 12.0, 360.0, 58.0]",['Player_B'],126
1388,1,"[262.0, 7.0, 307.0, 53.0]",['Player_B'],126
1389,2,"[63.0, 21.0, 109.0, 67.0]",['Player_A'],126
1390,3,"[30.0, 195.0, 76.0, 241.0]",['Player_A'],126
1391,4,"[91.0, 87.0, 115.0, 114.0]",['Basketball'],126
1392,5,"[299.0, 105.0, 345.0, 151.0]",['Player_B'],126
1393,6,"[130.0, 376.0, 176.0, 422.0]",['Player_A'],126
1394,7,"[186.0, 195.0, 232.0, 239.0]",['Player_B'],126
1395,8,"[138.0, 313.0, 184.0, 358.0]",['Player_A'],126
1396,9,"[66.0, 85.0, 113.0, 132.0]",['Player_B'],126
1397,10,"[77.0, 138.0, 122.0, 183.0]",['Player_A'],126
1398,0,"[314.0, 13.0, 361.0, 59.0]",['Player_B'],127
1399,1,"[262.0, 6.0, 308.0, 52.0]",['Player_B'],127
1400,2,"[62.0, 20.0, 109.0, 66.0]",['Player_A'],127
1401,3,"[30.0, 194.0, 76.0, 240.0]",['Player_A'],127
1402,4,"[90.0, 81.0, 115.0, 106.0]",['Basketball'],127
1403,5,"[299.0, 105.0, 345.0, 151.0]",['Player_B'],127
1404,6,"[132.0, 376.0, 178.0, 421.0]",['Player_A'],127
1405,7,"[184.0, 194.0, 230.0, 240.0]",['Player_B'],127
1406,8,"[139.0, 312.0, 185.0, 357.0]",['Player_A'],127
1407,9,"[66.0, 85.0, 113.0, 132.0]",['Player_B'],127
1408,10,"[76.0, 138.0, 122.0, 183.0]",['Player_A'],127
1409,0,"[314.0, 14.0, 361.0, 62.0]",['Player_B'],128
1410,1,"[263.0, 5.0, 308.0, 49.0]",['Player_B'],128
1411,2,"[60.0, 20.0, 107.0, 66.0]",['Player_A'],128
1412,3,"[31.0, 193.0, 77.0, 239.0]",['Player_A'],128
1413,4,"[88.0, 74.0, 114.0, 101.0]",['Basketball'],128
1414,5,"[300.0, 106.0, 345.0, 151.0]",['Player_B'],128
1415,6,"[133.0, 375.0, 179.0, 421.0]",['Player_A'],128
1416,7,"[184.0, 194.0, 230.0, 240.0]",['Player_B'],128
1417,8,"[140.0, 311.0, 186.0, 357.0]",['Player_A'],128
1418,9,"[65.95, 83.33, 115.11, 131.3]",['Player_B'],128
1419,10,"[75.0, 138.0, 120.0, 183.0]",['Player_A'],128
1420,0,"[314.0, 15.0, 360.0, 62.0]",['Player_B'],129
1421,1,"[263.0, 5.0, 308.0, 48.0]",['Player_B'],129
1422,2,"[60.0, 20.0, 107.0, 66.0]",['Player_A'],129
1423,3,"[30.0, 194.0, 76.0, 241.0]",['Player_A'],129
1424,4,"[88.0, 69.0, 113.0, 94.0]",['Basketball'],129
1425,5,"[301.0, 105.0, 346.0, 152.0]",['Player_B'],129
1426,6,"[134.0, 374.0, 180.0, 420.0]",['Player_A'],129
1427,7,"[184.0, 194.0, 230.0, 240.0]",['Player_B'],129
1428,8,"[141.0, 308.0, 187.0, 354.0]",['Player_A'],129
1429,9,"[68.0, 85.0, 114.0, 131.0]",['Player_B'],129
1430,10,"[74.0, 138.0, 120.0, 183.0]",['Player_A'],129
1431,0,"[314.0, 16.0, 359.0, 64.0]",['Player_B'],130
1432,1,"[264.0, 3.0, 308.0, 47.0]",['Player_B'],130
1433,2,"[59.0, 19.0, 106.0, 65.0]",['Player_A'],130
1434,3,"[30.0, 194.0, 76.0, 241.0]",['Player_A'],130
1435,4,"[87.0, 62.0, 112.0, 87.0]",['Basketball'],130
1436,5,"[302.0, 106.0, 347.0, 151.0]",['Player_B'],130
1437,6,"[135.0, 372.0, 181.0, 419.0]",['Player_A'],130
1438,7,"[184.0, 194.0, 230.0, 240.0]",['Player_B'],130
1439,8,"[143.0, 307.0, 188.0, 353.0]",['Player_A'],130
1440,9,"[68.0, 85.0, 115.0, 131.0]",['Player_B'],130
1441,10,"[72.0, 137.0, 118.0, 183.0]",['Player_A'],130
1442,0,"[314.0, 18.0, 359.0, 65.0]",['Player_B'],131
1443,1,"[265.0, 3.0, 309.0, 46.0]",['Player_B'],131
1444,2,"[60.0, 19.0, 106.0, 65.0]",['Player_A'],131
1445,3,"[29.0, 194.0, 75.0, 241.0]",['Player_A'],131
1446,4,"[86.0, 56.0, 111.0, 81.0]",['Basketball'],131
1447,5,"[302.0, 106.0, 347.0, 151.0]",['Player_B'],131
1448,6,"[137.0, 371.0, 182.0, 418.0]",['Player_A'],131
1449,7,"[184.0, 194.0, 229.0, 239.0]",['Player_B'],131
1450,8,"[143.0, 306.0, 189.0, 352.0]",['Player_A'],131
1451,9,"[68.0, 85.0, 114.0, 131.0]",['Player_B'],131
1452,10,"[71.0, 136.0, 117.0, 182.0]",['Player_A'],131
1453,0,"[313.0, 19.0, 359.0, 65.0]",['Player_B'],132
1454,1,"[265.0, 1.0, 310.0, 45.0]",['Player_B'],132
1455,2,"[59.0, 19.0, 106.0, 66.0]",['Player_A'],132
1456,3,"[28.0, 195.0, 74.0, 241.0]",['Player_A'],132
1457,4,"[85.0, 49.0, 110.0, 75.0]",['Basketball'],132
1458,5,"[304.0, 106.0, 348.0, 152.0]",['Player_B'],132
1459,6,"[137.0, 370.0, 182.0, 416.0]",['Player_A'],132
1460,7,"[184.0, 194.0, 229.0, 239.0]",['Player_B'],132
1461,8,"[144.0, 305.0, 190.0, 351.0]",['Player_A'],132
1462,9,"[69.0, 85.0, 115.0, 131.0]",['Player_B'],132
1463,10,"[69.0, 135.0, 116.0, 182.0]",['Player_A'],132
1464,0,"[313.0, 21.0, 359.0, 67.0]",['Player_B'],133
1465,1,"[265.0, 1.0, 311.0, 45.0]",['Player_B'],133
1466,2,"[57.0, 17.0, 105.0, 67.0]",['Player_A'],133
1467,3,"[28.0, 195.0, 74.0, 241.0]",['Player_A'],133
1468,4,"[83.0, 45.0, 106.0, 69.0]",['Basketball'],133
1469,5,"[305.0, 106.0, 349.0, 152.0]",['Player_B'],133
1470,6,"[138.0, 369.0, 184.0, 415.0]",['Player_A'],133
1471,7,"[184.0, 194.0, 229.0, 239.0]",['Player_B'],133
1472,8,"[145.0, 304.0, 191.0, 350.0]",['Player_A'],133
1473,9,"[69.0, 87.0, 115.0, 133.0]",['Player_B'],133
1474,10,"[68.0, 135.0, 115.0, 181.0]",['Player_A'],133
1475,0,"[313.0, 23.0, 359.0, 69.0]",['Player_B'],134
1476,1,"[265.0, 1.0, 311.0, 44.0]",['Player_B'],134
1477,2,"[57.0, 17.0, 105.0, 64.0]",['Player_A'],134
1478,3,"[27.0, 196.0, 73.0, 243.0]",['Player_A'],134
1479,4,"[79.0, 38.0, 104.0, 63.0]",['Basketball'],134
1480,5,"[307.0, 106.0, 350.0, 152.0]",['Player_B'],134
1481,6,"[139.0, 368.0, 185.0, 414.0]",['Player_A'],134
1482,7,"[184.0, 194.0, 230.0, 239.0]",['Player_B'],134
1483,8,"[146.0, 303.0, 192.0, 348.0]",['Player_A'],134
1484,9,"[70.0, 87.0, 117.0, 133.0]",['Player_B'],134
1485,10,"[68.0, 135.0, 114.0, 181.0]",['Player_A'],134
1486,0,"[313.0, 23.0, 359.0, 70.0]",['Player_B'],135
1487,1,"[265.0, 0.0, 311.0, 43.0]",['Player_B'],135
1488,2,"[56.0, 17.0, 104.0, 64.0]",['Player_A'],135
1489,3,"[26.0, 196.0, 72.0, 243.0]",['Player_A'],135
1490,4,"[75.0, 36.0, 100.0, 62.0]",['Basketball'],135
1491,5,"[307.0, 106.0, 350.0, 152.0]",['Player_B'],135
1492,6,"[140.0, 367.0, 186.0, 413.0]",['Player_A'],135
1493,7,"[183.0, 194.0, 229.0, 240.0]",['Player_B'],135
1494,8,"[147.0, 301.0, 193.0, 347.0]",['Player_A'],135
1495,9,"[70.0, 87.0, 117.0, 133.0]",['Player_B'],135
1496,10,"[67.0, 135.0, 113.0, 181.0]",['Player_A'],135
1497,0,"[312.0, 23.0, 358.0, 71.0]",['Player_B'],136
1498,1,"[266.0, 0.0, 313.0, 44.0]",['Player_B'],136
1499,2,"[55.0, 16.0, 103.0, 63.0]",['Player_A'],136
1500,3,"[26.0, 196.0, 72.0, 243.0]",['Player_A'],136
1501,4,"[56.0, 35.0, 80.0, 59.0]",['Basketball'],136
1502,5,"[307.0, 106.0, 351.0, 152.0]",['Player_B'],136
1503,6,"[140.0, 365.0, 187.0, 412.0]",['Player_A'],136
1504,7,"[183.0, 194.0, 229.0, 240.0]",['Player_B'],136
1505,8,"[148.0, 301.0, 194.0, 346.0]",['Player_A'],136
1506,9,"[70.0, 87.0, 117.0, 133.0]",['Player_B'],136
1507,10,"[66.0, 135.0, 113.0, 181.0]",['Player_A'],136
1508,0,"[311.0, 24.0, 358.0, 72.0]",['Player_B'],137
1509,1,"[266.0, 1.0, 312.0, 45.0]",['Player_B'],137
1510,2,"[56.0, 16.0, 104.0, 65.0]",['Player_A'],137
1511,3,"[25.0, 197.0, 71.0, 244.0]",['Player_A'],137
1512,4,"[80.0, 42.0, 104.0, 66.0]",['Basketball'],137
1513,5,"[307.0, 106.0, 352.0, 152.0]",['Player_B'],137
1514,6,"[141.0, 365.0, 188.0, 411.0]",['Player_A'],137
1515,7,"[183.0, 194.0, 229.0, 240.0]",['Player_B'],137
1516,8,"[149.0, 300.0, 195.0, 345.0]",['Player_A'],137
1517,9,"[71.0, 86.0, 117.0, 132.0]",['Player_B'],137
1518,10,"[65.0, 133.0, 111.0, 179.0]",['Player_A'],137
1519,0,"[311.0, 25.0, 358.0, 73.0]",['Player_B'],138
1520,1,"[267.0, 1.0, 313.0, 45.0]",['Player_B'],138
1521,2,"[55.0, 16.0, 102.0, 64.0]",['Player_A'],138
1522,3,"[24.0, 197.0, 70.0, 244.0]",['Player_A'],138
1523,4,"[75.0, 41.0, 99.0, 64.0]",['Basketball'],138
1524,5,"[307.0, 105.0, 352.0, 151.0]",['Player_B'],138
1525,6,"[142.0, 364.0, 188.0, 410.0]",['Player_A'],138
1526,7,"[183.0, 194.0, 229.0, 240.0]",['Player_B'],138
1527,8,"[150.0, 299.0, 197.0, 345.0]",['Player_A'],138
1528,9,"[71.0, 87.0, 117.0, 132.0]",['Player_B'],138
1529,10,"[64.0, 134.0, 110.0, 179.0]",['Player_A'],138
1530,0,"[312.0, 27.0, 358.0, 75.0]",['Player_B'],139
1531,1,"[267.0, 2.0, 313.0, 47.0]",['Player_B'],139
1532,2,"[55.0, 15.0, 102.0, 62.0]",['Player_A'],139
1533,3,"[23.0, 199.0, 70.0, 245.0]",['Player_A'],139
1534,4,"[72.0, 38.0, 96.0, 63.0]",['Basketball'],139
1535,5,"[309.0, 104.0, 352.0, 151.0]",['Player_B'],139
1536,6,"[143.0, 363.0, 189.0, 409.0]",['Player_A'],139
1537,7,"[182.0, 194.0, 228.0, 240.0]",['Player_B'],139
1538,8,"[152.0, 297.0, 198.0, 344.0]",['Player_A'],139
1539,9,"[72.0, 87.0, 118.0, 133.0]",['Player_B'],139
1540,10,"[63.0, 134.0, 109.0, 179.0]",['Player_A'],139
1541,0,"[312.0, 28.0, 358.0, 77.0]",['Player_B'],140
1542,1,"[268.0, 2.0, 315.0, 47.0]",['Player_B'],140
1543,2,"[54.0, 15.0, 101.0, 62.0]",['Player_A'],140
1544,3,"[22.0, 198.0, 69.0, 245.0]",['Player_A'],140
1545,4,"[69.0, 37.0, 92.0, 61.0]",['Basketball'],140
1546,5,"[306.0, 102.0, 352.0, 150.0]",['Player_B'],140
1547,6,"[144.0, 363.0, 190.0, 408.0]",['Player_A'],140
1548,7,"[182.0, 194.0, 228.0, 240.0]",['Player_B'],140
1549,8,"[153.0, 295.0, 200.0, 341.0]",['Player_A'],140
1550,9,"[72.0, 87.0, 118.0, 133.0]",['Player_B'],140
1551,10,"[62.0, 133.0, 109.0, 178.0]",['Player_A'],140
1552,0,"[311.0, 30.0, 357.0, 77.0]",['Player_B'],141
1553,1,"[268.0, 3.0, 315.0, 49.0]",['Player_B'],141
1554,2,"[54.0, 15.0, 101.0, 62.0]",['Player_A'],141
1555,3,"[21.0, 198.0, 68.0, 245.0]",['Player_A'],141
1556,4,"[68.0, 37.0, 91.0, 61.0]",['Basketball'],141
1557,5,"[307.0, 101.0, 353.0, 149.0]",['Player_B'],141
1558,6,"[145.0, 362.0, 191.0, 408.0]",['Player_A'],141
1559,7,"[182.0, 194.0, 228.0, 240.0]",['Player_B'],141
1560,8,"[154.0, 294.0, 200.0, 340.0]",['Player_A'],141
1561,9,"[72.0, 87.0, 118.0, 132.0]",['Player_B'],141
1562,10,"[60.0, 133.0, 107.0, 178.0]",['Player_A'],141
1563,0,"[311.0, 31.0, 357.0, 78.0]",['Player_B'],142
1564,1,"[268.0, 3.0, 314.0, 50.0]",['Player_B'],142
1565,2,"[54.0, 15.0, 96.0, 61.0]",['Player_A'],142
1566,3,"[21.0, 200.0, 68.0, 245.0]",['Player_A'],142
1567,4,"[88.0, 28.0, 113.0, 53.0]",['Basketball'],142
1568,5,"[307.0, 100.0, 353.0, 147.0]",['Player_B'],142
1569,6,"[146.0, 360.0, 192.0, 407.0]",['Player_A'],142
1570,7,"[182.0, 194.0, 228.0, 240.0]",['Player_B'],142
1571,8,"[155.0, 294.0, 201.0, 339.0]",['Player_A'],142
1572,9,"[74.0, 87.0, 119.0, 132.0]",['Player_B'],142
1573,10,"[59.0, 132.0, 106.0, 177.0]",['Player_A'],142
1574,0,"[312.0, 32.0, 357.0, 79.0]",['Player_B'],143
1575,1,"[269.0, 6.0, 315.0, 52.0]",['Player_B'],143
1576,2,"[54.0, 15.0, 96.0, 60.0]",['Player_A'],143
1577,3,"[21.0, 200.0, 67.0, 245.0]",['Player_A'],143
1578,4,"[88.0, 29.0, 112.0, 54.0]",['Basketball'],143
